record_id,pubmed_id,year,title,themes,ic_admin_original,ic_admin_reattributed,cofunding_ics_original,fractional_attribution
3316,41844650,2026,Genomic modifiers of malignant and neurodevelopmental phenotypes in individuals with PTEN hamartoma tumor syndrome,2;5,,,,NHGRI(0.500);NCI(0.500)
3317,41844562,2026,Self-Perceived Health Status Among Patients With and Without TBI: An All of Us Analysis,4;6;14,,,,NIMHD(0.333);NINDS(0.333);NIMH(0.233);NIDA(0.067);NIAAA(0.033)
3318,41862772,2026,Remote monitoring of heart failure exacerbations using a smartwatch,1;3;7,,,,NLM(0.333);NHLBI(0.300);NIBIB(0.167);NIDDK(0.150);NIMH(0.050)
3319,41865103,2026,AGEX: a comprehensive database of clinically relevant genetic variants associated with Alagille syndrome across diverse populations,2;10,,,,NHGRI(0.750);NCATS(0.250)
3320,41199076,2025,Influence of genetic polymorphisms on gefitinib pharmacokinetics and adverse drug reactions in non-small cell lung cancer patients,2;5;16,,,,NHGRI(0.400);NCI(0.367);NIGMS(0.200);NHLBI(0.033)
3321,41188338,2025,Calibrating genome wide significance by minor allele frequency across three major populations,2,,,,NHGRI(1.000)
3322,41851740,2026,"Discrimination, social support, and mental health in reproductive-aged women: the All of Us research program",4;6;15,,,,NIMHD(0.333);NICHD(0.333);NIMH(0.233);NIDA(0.067);NIAAA(0.033)
3323,41856979,2026,"Leveraging the I(content=['All of Us']) Research Program to Advance Women's Health: Addressing Conditions that Affect Women Differently, Disproportionately, and Uniquely",1;15,,,,NICHD(0.500);NHLBI(0.350);NIDDK(0.150)
3324,41856922,2026,Characterizing Social Determinants of Health in GI Cancer Surgery: Insights From the All of Us Research Program,5;6,,,,NCI(0.500);NIMHD(0.500)
3328,41936394,2026,Rare Gain-of-Function Variants in IDH1 and IDH2 Confer Increased Risk of Immune-Mediated Rheumatic Diseases,2;9,,,,NHGRI(0.500);NIAID(0.250);NIAMS(0.250)
3330,41931135,2026,Disparities in multidimensional psychosocial stressors by sexual identity among cancer survivors from the All of Us Research Program,4;5;6,,,,NCI(0.333);NIMHD(0.333);NIMH(0.233);NIDA(0.067);NIAAA(0.033)
3331,41931843,2026,Disparities in quality of life and health literacy among patients with degenerative cervical myelopathy: the influence of racial and ethnic factors in the All of Us Research Program,3;6;14,,,,NLM(0.333);NIMHD(0.333);NINDS(0.333)
3332,41923961,2026,Dermatological diagnoses among people experiencing homelessness in the USA,6,,,,NIMHD(1.000)
3333,41925581,2026,Defining disease or delaying care? A conceptual and clinical appraisal of the Lancet obesity framework,1,,,,NHLBI(0.700);NIDDK(0.300)
3334,41926700,2026,Additive and Multiplicative Effects of Socially Stigmatized Identities Using Linear Regression to Model Effects on Self-Reported Overall Health as Reported in the All of Us Research Program: Quantitative Analysis,4;5;6;12,,,,NCI(0.325);NIMHD(0.250);NIMH(0.175);NIAMS(0.175);NIDA(0.050);NIAAA(0.025)
3335,41916322,2026,Ultra-rare functional variants reveal early-onset breast cancer risk genes and pathways in the UK Biobank and All of Us Research Program,5,,,,NCI(1.000)
3336,41916508,2026,Early change in daily step counts after antidepressant initiation among adults with depression: A within-person interrupted time series study,4;7,,,,NIMH(0.425);NIBIB(0.250);NIDA(0.100);NHLBI(0.100);NIDDK(0.075);NIAAA(0.050)
3338,41912836,2026,Real-world Physical Activity and Sedentary Time Trends in Patients Undergoing Obesity Treatment: Insights From the All of Us Research Program,1;7,,,,NHLBI(0.450);NIBIB(0.250);NIDDK(0.225);NIMH(0.075)
3339,41913962,2026,How Genomic and Structural Context Could Shape JAK-STAT Variant Pathogenicity,2,,,,NHGRI(1.000)
3341,41908500,2026,Novel Systemic Associations of Idiopathic Epiretinal Membrane Identified via Machine Learning,1;3;12;18,,,,NLM(0.250);NEI(0.250);NHLBI(0.175);NIAMS(0.175);NIDDK(0.075);NCI(0.075)
3342,41911529,2026,Biologics Use Disparities in Non-Infectious Uveitis: A National Study of Social Determinants of Health,3;6;18,,,,NLM(0.333);NIMHD(0.333);NEI(0.333)
3343,41904129,2026,Determinants of chromosome-specific telomere lengths among 2573 All of Us participants,2,,,,NHGRI(1.000)
3344,41896353,2026,"Genomic, phenomic and geographic associations of leukocyte telomere length in the United States",1;2,,,,NHGRI(0.500);NHLBI(0.350);NIDDK(0.150)
3347,41893039,2026,Leveraging Large and Diverse Biobanks to Evaluate Gene-Disease Associations in Hypertrophic Cardiomyopathy,10,,,,NCATS(0.500);NHGRI(0.500)
3348,41881847,2026,Machine learning predicts hepatocellular carcinoma risk from routine clinical data: a large population-based multicentric study,1;3;5,,,,NLM(0.333);NCI(0.333);NHLBI(0.233);NIDDK(0.100)
3349,41882355,2026,The DNA virome varies with human genes and environments,2;5;8;9;14,,,,NIAID(0.300);NHGRI(0.200);NCI(0.200);NINDS(0.200);NIAMS(0.100)
3350,41885671,2026,Socioeconomic Correlates of Incident Heart Failure and Consequent Mortality: The All of Us Program,1;6,,,,NIMHD(0.500);NHLBI(0.350);NIDDK(0.150)
3352,41875081,2026,Conductive Hearing Loss Pathologies are Associated With Depression in the All of Us Research Program,3;4;18,,,,NLM(0.333);NEI(0.333);NIMH(0.233);NIDA(0.067);NIAAA(0.033)
3353,41957530,2026,Conductive Hearing Loss is Associated With Dementia in the All of Us Research Program,11;18,,,,NEI(0.500);NIA(0.400);NINDS(0.100)
3354,41942605,2026,Extensive genetic interactions (epistasis) linked to alcohol use disorder in a high-risk population,2;4,,,,NHGRI(0.500);NIMH(0.350);NIDA(0.100);NIAAA(0.050)
3355,41957010,2026,Unraveling the genetic architecture of non-Huntington chorea: a biobank-scale study of rare variants and repeat expansions,2,,,,NHGRI(1.000)
3357,41949880,2026,RBM20 Truncating Variants and Human Cardiomyopathy,1,,,,NHLBI(0.700);NIDDK(0.300)
3358,41948817,2026,Clonal Hematopoiesis and Risk of Stroke: Evidence From Over 800 000 Individuals Across 3 Cohorts,1;2;14,,,,NHGRI(0.333);NINDS(0.333);NHLBI(0.233);NIDDK(0.100)
3359,41946734,2026,Daily steps offset risks of sedentary behavior in the All of Us research program,1;4;7;13,,,,NHLBI(0.475);NIMH(0.212);NIBIB(0.125);NIDDK(0.112);NIDA(0.050);NIAAA(0.025)
3364,41883728,2026,Association between GLP-1 receptor agonist use and substance use disorders among individuals with type 2 diabetes or obesity: a nested case-control study in the All of Us research program,1;4,,,,NHLBI(0.350);NIMH(0.350);NIDDK(0.150);NIDA(0.100);NIAAA(0.050)
3382,41966483,2026,Malignancy Risk Following Ophthalmic Herpes Infection Within a Diverse U.S. Cohort,5;8;9,,,,NIAID(0.500);NCI(0.333);NIAMS(0.167)
3384,42004635,2026,Beware the Little Foxes that Spoil the Vines: Small Inconsistencies in Clinical Data Can Distort Machine Learning Findings,3,,,,NLM(1.000)
3385,41990713,2026,"Health literacy, healthcare access, and self-perception of health among intracranial tumor patients: an analysis of the National Institute of Health (NIH) 'All of Us' research program",5;6,,,,NCI(0.500);NIMHD(0.500)
3386,41988958,2026,"Health care discrimination and self-reported health in transgender, gender nonconforming, and nonbinary individuals with cancer",5;6,,,,NCI(0.500);NIMHD(0.500)
3388,41980777,2026,Putting polygenic scores in context: How intersectional factors affect relative and absolute genetic risk,1;2;4;6;13,,,,NHLBI(0.340);NHGRI(0.200);NIMHD(0.200);NIMH(0.140);NIDDK(0.060);NIDA(0.040);NIAAA(0.020)
3391,41979877,2026,Barriers to Health Care and Cancer Screening,5,,,,NCI(1.000)
3392,41967915,2026,GLP1R expression and parkinson's disease and related disorders in GLP-1RA-treated type 2 diabetes,1;2;3;11,,,,NHGRI(0.250);NLM(0.250);NIA(0.200);NHLBI(0.175);NIDDK(0.075);NINDS(0.050)
3393,41147828,2025,Genetics of Cholesterol and Coronary Disease Risk across Six Global Ancestries,1;2,,,,NHGRI(0.500);NHLBI(0.350);NIDDK(0.150)
3394,42006434,2026,Polygenic risk scores enhance LDL cholesterol-based risk stratification for coronary artery disease,1;2;14,,,,NHGRI(0.333);NINDS(0.333);NHLBI(0.233);NIDDK(0.100)
3395,42006417,2026,Derivation and validation of a widely accessible cardiovascular risk prediction model and derived heart age for the general UK and US populations,1;3;14,,,,NLM(0.333);NINDS(0.333);NHLBI(0.233);NIDDK(0.100)
3396,42017215,2026,Biobank-Scale Plasma Proteomics Identifies Novel Biomarkers in Hypertrophic Cardiomyopathy,1;2;3,,,,NHGRI(0.333);NLM(0.333);NHLBI(0.233);NIDDK(0.100)
3397,42019268,2026,Risk factors and exploratory clustering of complications after reconstruction following Mohs surgery: A national NIH All of Us study,1;3;5;12,,,,NCI(0.325);NLM(0.250);NHLBI(0.175);NIAMS(0.175);NIDDK(0.075)
3398,42028610,2026,Long-Term Efficacy and Safety of GLP-1R Agonist and SGLT2 Inhibitor Therapy in the General Population: A Mendelian Randomization Study,1;2;5;10,,,,NHGRI(0.375);NCI(0.250);NHLBI(0.175);NCATS(0.125);NIDDK(0.075)
3400,41166440,2026,The functional landscape of coding variation in the familial hypercholesterolemia gene I(content=['LDLR']) ,1;10,,,,NHLBI(0.350);NCATS(0.250);NHGRI(0.250);NIDDK(0.150)
3401,41848713,2026,Clonal Hematopoiesis and Risk of Incident Pericarditis and Myocarditis in 2 US Biobank Cohorts,1;2,,,,NHGRI(0.500);NHLBI(0.350);NIDDK(0.150)
3402,42031785,2026,Integrating common and rare variants improves polygenic risk prediction across diverse populations,2;3,,,,NHGRI(0.500);NLM(0.500)
3403,42043274,2026,Associations between Physical Activity and Irritable Bowel Syndrome in the All of Us Research Program,7,,,,NIBIB(0.500);NHLBI(0.200);NIDDK(0.150);NIMH(0.150)
3404,42051266,2026,Opportunities to improve open All of Us data to convey CYP2D6 pharmacological relevance and interpretation overall and according to ancestry,2;16,,,,NHGRI(0.600);NIGMS(0.300);NHLBI(0.050);NCI(0.050)
3405,42038094,2026,Weight Loss and Chronic Rhinosinusitis in the Obese Population: Associations With Disease Risk and Burden,1;18,,,,NEI(0.500);NHLBI(0.350);NIDDK(0.150)
3407,42045581,2026,The All of Us Research Program's wearables dataset,7,,,,NIBIB(0.500);NHLBI(0.200);NIDDK(0.150);NIMH(0.150)
3408,42053472,2026,Development and Validation of a Clinical Polygenic Risk Report in U.S.-Based Health Systems for 8 Cardiovascular Conditions,1;2,,,,NHGRI(0.500);NHLBI(0.350);NIDDK(0.150)
3409,42059467,2026,Synergistic effects of metabolic syndrome and hazardous alcohol use on liver injury among Asian Americans,1,,,,NHLBI(0.700);NIDDK(0.300)
3413,42061729,2026,"Walkable neighborhoods are associated with lower psychological distress through device-measured physical activity: Evidence from the all of us research program, United States",4;6;7,,,,NIMHD(0.333);NIMH(0.283);NIBIB(0.167);NIDA(0.067);NHLBI(0.067);NIDDK(0.050);NIAAA(0.033)
3414,42068725,2026,Incidence of substance use disorders and comorbidities in the All of Us Research Program,4,,,,NIMH(0.700);NIDA(0.200);NIAAA(0.100)
3422,42060871,2026,Evaluating Minority Representation in the All of Us Research Program: Progress and Ongoing Challenges,6,,,,NIMHD(1.000)
3423,42057909,2026,National Trends in Utilization of Speech-Language Pathology and Otolaryngology Services for Dysphonia,3;6;18,,,,NLM(0.333);NIMHD(0.333);NEI(0.333)
3424,42056682,2026,Identification of Alzheimer's disease subtypes and biomarkers from human multi‐omics data using subspace merging algorithm,2;11,,,,NHGRI(0.500);NIA(0.400);NINDS(0.100)
3435,42083104,2026,Periodontal Disease Among People Living With Diabetes: Examining Social Determinants of Health in an All of Us Study Sample,1;6,,,,NIMHD(0.500);NHLBI(0.350);NIDDK(0.150)
3440,42089531,2026,Association of Perioperative Steps and Heart Rate Variability from Wearable Devices with Surgical Outcomes,7,,,,NIBIB(0.500);NHLBI(0.200);NIDDK(0.150);NIMH(0.150)
3441,42086912,2026,Multi-scale data improves performance of machine learning model for long COVID identification,3;8,,,,NLM(0.500);NIAID(0.500)
3442,42086565,2026,Multi-trait polygenic risk scores improve genomic prediction of atrial fibrillation across diverse ancestries,1;2,,,,NHGRI(0.500);NHLBI(0.350);NIDDK(0.150)
3447,42101253,2026,Barriers to Care Among Elderly Patients Diagnosed With Degenerative Conditions of the Lumbar Spine,6;11,,,,NIMHD(0.500);NIA(0.400);NINDS(0.100)
3448,42100464,2026,Evidence of variations in genetic prevalence for loss-of-function I(content=['PKP2']) variants between individuals with European and African ancestry,1;2;10,,,,NHGRI(0.500);NHLBI(0.233);NCATS(0.167);NIDDK(0.100)
3449,42103273,2026,Onset of Depression Among Gastrointestinal Cancer Survivors: An 'All of Us' Research Program Study,4;5,,,,NCI(0.500);NIMH(0.350);NIDA(0.100);NIAAA(0.050)
3452,42109864,2026,Unmet health care needs in immune thrombotic thrombocytopenic purpura survivors,1;4;14,,,,NINDS(0.333);NHLBI(0.233);NIMH(0.233);NIDDK(0.100);NIDA(0.067);NIAAA(0.033)
3453,42109163,2026,Uncovering Coenzyme Q10-Related Genetic Determinants of Statin-Associated Muscle Symptoms: Evidence from the UK Biobank and the All of Us Research Program,1;2,,,,NHGRI(0.500);NHLBI(0.350);NIDDK(0.150)
3454,42117589,2026,GLP-1 receptor agonist use and liver-related outcomes in MASLD and type 2 diabetes in the All of Us Research Program,1;5,,,,NCI(0.500);NHLBI(0.350);NIDDK(0.150)
3455,42114418,2026,"Co-occurring chronic pain and opioid use disorder diagnoses in the All of Us Research Program: associations with social determinants of health, mental health conditions, and polygenic liability",2;4;6,,,,NHGRI(0.333);NIMHD(0.333);NIMH(0.233);NIDA(0.067);NIAAA(0.033)
3457,42131369,2026,Health Disparities Between Stress-Related Mental Health Conditions and Chronic Physical Health Conditions Among Hispanic and Latinx Sexual and Gender Minority Individuals: Findings from the All of Us Research Program,4;6,,,,NIMHD(0.500);NIMH(0.350);NIDA(0.100);NIAAA(0.050)
3458,42126373,2026,Monogenic ALB Variants as Determinants of Severe Hypercholesterolemia: A Population-Based Cohort Study,1;2;10,,,,NHGRI(0.500);NHLBI(0.233);NCATS(0.167);NIDDK(0.100)
3459,42127489,2026,Advancing Understanding of Racial and Ethnic Disparities in Folic Acid Supplementation via National Institutes of Health All of Us Data,6;15,,,,NIMHD(0.500);NICHD(0.500)
3460,41923156,2026,African ancestry-enriched variants in the GATM gene are associated with elevated serum creatinine levels,1;2,,,,NHGRI(0.500);NHLBI(0.350);NIDDK(0.150)
3466,42141357,2026,Uncovering the Roots of Inequity: Social Determinants and Racial Disparities Among Gastrointestinal Cancer Patients,3;5;6,,,,NLM(0.333);NCI(0.333);NIMHD(0.333)
3467,42141079,2026,Toward scalable early cancer detection: evaluating EHR-based predictive models against traditional screening criteria,3;5,,,,NLM(0.500);NCI(0.500)
3468,42141052,2026,A dynamic risk prediction framework for Alzheimer's disease and related dementias with interpretability,3;11,,,,NLM(0.500);NIA(0.400);NINDS(0.100)
3469,42135523,2026,Genetic architecture of postpartum psychosis: from common to rare genetic variation,2;4;11;15,,,,NHGRI(0.250);NICHD(0.250);NIA(0.200);NIMH(0.175);NIDA(0.050);NINDS(0.050);NIAAA(0.025)
3476,42153790,2026,Association of Depression in Patients With Chronic Rhinosinusitis Comorbid Asthma and Allergic Rhinitis: A Cross-Sectional Study With the All of Us Research Database,4;6;13;18,,,,NIMHD(0.250);NHLBI(0.250);NEI(0.250);NIMH(0.175);NIDA(0.050);NIAAA(0.025)
3477,42142335,2026,Wearable-derived sleep architecture and chronic musculoskeletal pain: a national cohort study,4;7,,,,NIMH(0.425);NIBIB(0.250);NIDA(0.100);NHLBI(0.100);NIDDK(0.075);NIAAA(0.050)
3478,42149669,2026,"Discrimination, Stress, and Substance Use Among Ethnoracial Minority Gay, Bisexual, and Other Men Who Have Sex with Men: Findings from the NIH All of Us Research Program",4;6,,,,NIMHD(0.500);NIMH(0.350);NIDA(0.100);NIAAA(0.050)
3479,42152600,2026,Association Between Lifetime Hallucinogen Use and Valvular Heart Disease: Findings from the All of Us Research Program,1,,,,NHLBI(0.700);NIDDK(0.300)
3481,42151584,2026,Uncovering apparent incomplete penetrance of TSC1/TSC2 variants: Insights from multiple population cohorts and implications for newborn screening,2;10;14,,,,NHGRI(0.500);NINDS(0.333);NCATS(0.167)
3482,41922473,2026,The association of a common HFE gene variant with stroke disability utilizing predictive machine learning and electronic health records,1;3;14,,,,NLM(0.333);NINDS(0.333);NHLBI(0.233);NIDDK(0.100)
3484,42068978,2026,Meta-analysis across six global biobanks identifies recessive coding associations with complex traits and diseases,1;2,,,,NHGRI(0.500);NHLBI(0.350);NIDDK(0.150)
3485,42159502,2026,Risk Factors and Social Determinants of Health for Retinal Artery Occlusion in the National Institutes of Health All of Us Program,1;6;14;18,,,,NIMHD(0.250);NINDS(0.250);NEI(0.250);NHLBI(0.175);NIDDK(0.075)
3487,42156780,2026,Gene-gene interactions between a LMNA variant and common polymorphisms drive early-onset atrial fibrillation,1;2,,,,NHGRI(0.500);NHLBI(0.350);NIDDK(0.150)
3490,41917126,2026,Development and evaluation of cardiovascular disease risk prediction models for patients with type 2 diabetes,1;3,,,,NLM(0.500);NHLBI(0.350);NIDDK(0.150)
3491,42170533,2026,Metabolic syndrome severity is related to perceived discrimination and stress in the all of us cohort,1;4;6,,,,NIMHD(0.333);NHLBI(0.233);NIMH(0.233);NIDDK(0.100);NIDA(0.067);NIAAA(0.033)
3492,42170804,2027,Development of polyphenotypic scores to prioritize detection of G6PD rs1050828 carriers in African and African American populations,6;10,,,,NIMHD(0.500);NCATS(0.250);NHGRI(0.250)
3493,42168119,2026,Clinical Implications of the Duffy-Null Genotype in Patients on Azathioprine or Methotrexate in the All of Us Cohort,2;16,,,,NHGRI(0.600);NIGMS(0.300);NHLBI(0.050);NCI(0.050)
