pubmed_id,year,title,journal,themes,subthemes,publication_types
38784975,2024,Association of Exposure to Ambient Air Pollutants With Cognitive Performance and Dementia Risk and the Mediating Role of Pulmonary Function: Evidence From the UK Biobank.,"The journals of gerontology. Series A, Biological sciences and medical sciences",11;13;19,,"Journal Article;Research Support, Non-U.S. Gov't"
38783818,2024,Long-term changes in frailty and incident type 2 diabetes: A prospective cohort study based on the UK Biobank.,"Diabetes, obesity & metabolism",1;11,,"Journal Article;Research Support, Non-U.S. Gov't"
38783251,2024,Prospective associations of leucocyte subtypes and obesity with the risk of developing cutaneous malignant melanoma in the UK Biobank cohort.,BMC cancer,1;5;12,,Journal Article
38782943,2024,"The brain structure, inflammatory, and genetic mechanisms mediate the association between physical frailty and depression.",Nature communications,2;4;11,,Journal Article
38782831,2024,Polygenic Risk Score-Based Association Analysis Identifies Genetic Comorbidities Associated with Age-Related Hearing Difficulty in Two Independent Samples.,Journal of the Association for Research in Otolaryngology : JARO,2;4;11;18,,Journal Article
38781512,2024,How group structure impacts the numbers at risk for coronary artery disease: polygenic risk scores and nongenetic risk factors in the UK Biobank cohort.,Genetics,1;2,,"Journal Article;Research Support, Non-U.S. Gov't"
38781393,2024,"Systems biology dissection of PTSD and MDD across brain regions, cell types, and blood.","Science (New York, N.Y.)",2;4,,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural"
38781035,2024,"Sleep patterns, genetic susceptibility, and digestive diseases: a large-scale longitudinal cohort study.","International journal of surgery (London, England)",2;9,,Journal Article
38780189,2024,Association of sleep traits with risk of hypertensive disorders of pregnancy: a mendelian randomization study.,Journal of hypertension,1;2;10;13;15,,Journal Article
38779956,2024,Retirement Makes You Old? Causal Effect of Retirement on Biological Age.,Demography,,,Journal Article
38779854,2024,Influence of Polygenic Background on the Clinical Presentation of Familial Hypercholesterolemia.,"Arteriosclerosis, thrombosis, and vascular biology",1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38778419,2024,A genome-wide association study identifies candidate genes for sleep disturbances in depressed individuals.,Human genomics,2;4;13,,"Journal Article;Research Support, Non-U.S. Gov't"
38778174,2024,Exploration of potential novel drug targets for diabetic retinopathy by plasma proteome screening.,Scientific reports,1;2;18,,Journal Article
38778045,2024,Higher habitual intakes of flavonoids and flavonoid-rich foods are associated with a lower incidence of type 2 diabetes in the UK Biobank cohort.,Nutrition & diabetes,1,,"Journal Article;Research Support, Non-U.S. Gov't"
38777435,2024,Type II diabetes mellitus increases the risk of inflammatory bowel disease in a prospective cohort study.,Clinical nutrition ESPEN,1;9,,Journal Article
38776916,2024,The common p.Ile291Val variant of ERLIN1 enhances TM6SF2 function and is associated with protection against MASLD.,"Med (New York, N.Y.)",1,,"Journal Article;Research Support, Non-U.S. Gov't"
38776627,2024,Identifying non-genetic factors associated with trigger finger.,"Journal of plastic, reconstructive & aesthetic surgery : JPRAS",1;9,,"Journal Article;Research Support, Non-U.S. Gov't"
38776272,2024,"An epidemiological study of season of birth, mental health, and neuroimaging in the UK Biobank.",PloS one,4;15,,Journal Article
38775917,2024,Stroke and frailty index: a two-sample Mendelian randomisation study.,Aging clinical and experimental research,1;2;10;11;14,1.4-stroke-cardio;14.2-stroke-cerebro,Journal Article
38775178,2024,Potential modifying effect of grip strength on the association between glycated hemoglobin (HbA1c) and all-cause mortality in older adults with type 2 diabetes: Evidence from UK Biobank.,Chinese medical journal,1;11,,Journal Article
38773257,2024,Stacked neural network for predicting polygenic risk score.,Scientific reports,2;3,,Journal Article
38773065,2024,Deep learning of left atrial structure and function provides link to atrial fibrillation risk.,Nature communications,1;2;3;14,,Journal Article
38772848,2024,Disadvantaged social status contributed to sleep disorders: An observational and genome-wide gene-environment interaction analysis.,Sleep health,2;6;13,,"Journal Article;Observational Study;Research Support, Non-U.S. Gov't"
38772505,2024,"The associations of social health, self-injurious thoughts and behaviors with or without childhood trauma: A UK biobank study.",Journal of affective disorders,4,,"Journal Article;Research Support, Non-U.S. Gov't"
38772221,2024,Diffusion tensor imaging analysis along the perivascular space in the UK biobank.,Sleep medicine,11,,Journal Article
38772143,2024,Risk/benefit trade-off of habitual physical activity and air pollution on mortality: A large-scale prospective analysis in the UK Biobank.,Ecotoxicology and environmental safety,7;19,,Journal Article
38769620,2024,Association of Gene Expression and Tremor Network Structure.,Movement disorders : official journal of the Movement Disorder Society,2;14,,Journal Article
38769606,2024,Utilizing genetics and proteomics to assess the role of antihypertensive drugs in human longevity and the underlying pathways: a Mendelian randomization study.,European heart journal. Cardiovascular pharmacotherapy,1;2;10;11,,Journal Article;Comparative Study
38769477,2024,"Air pollution, life's essential 8, and risk of severe non-alcoholic fatty liver disease among individuals with type 2 diabetes.",BMC public health,1;19,,"Journal Article;Research Support, Non-U.S. Gov't"
38769011,2024,Evaluation of systemic medications associated with diabetic retinopathy: a nested case-control study from the UK Biobank.,The British journal of ophthalmology,1;18,,Journal Article
38768818,2024,Association of social health with all-cause mortality and cause-specific mortality: A population-based cohort study.,Journal of affective disorders,1,,"Journal Article;Research Support, Non-U.S. Gov't"
38768297,2024,Global longitudinal active strain energy density (GLASED): a powerful prognostic marker in a community-based cohort.,European heart journal. Cardiovascular Imaging,1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
38768076,2024,Self-Supervised Machine Learning to Characterize Step Counts from Wrist-Worn Accelerometers in the UK Biobank.,Medicine and science in sports and exercise,1;3;7,,Journal Article;Validation Study
38768019,2024,"Genetic Liability to Cardiovascular Disease, Physical Activity, and Mortality: Findings from the Finnish Twin Cohort.",Medicine and science in sports and exercise,1;2;7,,Journal Article;Twin Study
38767715,2025,Assessing the joint effects of mitochondrial genes and physical activity on the psychiatric phenotype of subjective well-being based on the UK Biobank data.,European archives of psychiatry and clinical neuroscience,2;4;7,,Journal Article
38767674,2024,Assessment of genetic and clinical factors in T2D susceptibility among patients with hypertension.,Acta diabetologica,1;2,,Journal Article
38764254,2024,Association of sleep traits with benign prostatic hyperplasia in middle-aged and elderly men: A prospective analysis in UK Biobank.,Geriatrics & gerontology international,11;13,,Journal Article
38764043,2024,Association of genetic variants related to combined lipid-lowering and antihypertensive therapies with risk of cardiovascular disease: 2 × 2 factorial Mendelian randomization analyses.,BMC medicine,1;2;10;11;14,,"Journal Article;Research Support, Non-U.S. Gov't"
38764005,2024,Assisting the analysis of insertions and deletions using regional allele frequencies.,Functional & integrative genomics,2,,Journal Article
38763986,2024,Medical history predicts phenome-wide disease onset and enables the rapid response to emerging health threats.,Nature communications,2;6;8,,Journal Article
38763176,2024,Genetic Study of Psoriasis Highlights its Close Link with Socioeconomic Status and Affective Symptoms.,The Journal of investigative dermatology,2;6;9;12,,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't"
38763081,2024,"Perils of the nighttime: Impact of behavioral timing and preference on mental health in 73,888 community-dwelling adults.",Psychiatry research,3;4,,Journal Article
38762473,2024,Association of triglyceride glucose index and triglyceride glucose-body mass index with sudden cardiac arrest in the general population.,Cardiovascular diabetology,1,,"Journal Article;Research Support, Non-U.S. Gov't"
38760801,2024,Association between metabolic syndrome and kidney cancer risk: a prospective cohort study.,Lipids in health and disease,1;5,,Journal Article
38760772,2024,Causal association of sleep traits with the risk of thyroid cancer: A mendelian randomization study.,BMC cancer,2;5;10;13,,Journal Article
38760725,2024,Poor healthy lifestyle and life's essential 8 are associated with higher risk of new-onset migraine: a prospective cohort study.,The journal of headache and pain,1;7;14,,Journal Article
38760724,2024,"Early-life tobacco smoke exposure and stroke risk: a prospective study of 341,783 and 352,737 UK Biobank participants.",BMC public health,1;4;14;15,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
38760657,2024,"Breaking down causes, consequences, and mediating effects of telomere length variation on human health.",Genome biology,2,,"Journal Article;Research Support, Non-U.S. Gov't"
38760520,2024,Temporal relationship between hepatic steatosis and blood pressure elevation and the mediation effect in the development of cardiovascular disease.,Hypertension research : official journal of the Japanese Society of Hypertension,1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
38758640,2024,Retinal Changes From Hyperopia to Myopia: Not All Diopters Are Created Equal.,Investigative ophthalmology & visual science,18,,Journal Article
38757378,2024,The causal relationship between sarcopenia-related traits and ischemic stroke: Insights from univariable and multivariable Mendelian randomization analyses.,CNS neuroscience & therapeutics,1;2;10;11;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
38755654,2024,Generalizability of polygenic prediction models: how is the R2 defined on test data?,BMC medical genomics,2,,Journal Article
38755244,2024,Association of pre-existing depression and anxiety with Omicron variant infection.,Molecular psychiatry,2;4;8,,"Journal Article;Research Support, Non-U.S. Gov't"
38754804,2024,"Intensity-Specific Physical Activity Measured by Accelerometer, Genetic Susceptibility, and the Risk of Kidney Stone Disease: Results From the UK Biobank.",American journal of kidney diseases : the official journal of the National Kidney Foundation,1;2;3;7,,"Journal Article;Research Support, Non-U.S. Gov't"
38754433,2024,Identification of biomarkers and potential therapeutic targets for pancreatic cancer by proteomic analysis in two prospective cohorts.,Cell genomics,2;5,,Journal Article
38754306,2024,Lifestyle and genetic predisposition are associated with incident irritable bowel syndrome: A population-based prospective cohort study.,"Clinical nutrition (Edinburgh, Scotland)",2;7,,"Journal Article;Research Support, Non-U.S. Gov't"
38750765,2024,"Ambient air pollution, lifestyle, and genetic predisposition on all-cause and cause-specific mortality: A prospective cohort study.",The Science of the total environment,1;2;5;19,,Journal Article
38750544,2024,Genetic variations in anti-diabetic drug targets and COPD risk: evidence from mendelian randomization.,BMC pulmonary medicine,1;2;10;13,,Journal Article;Meta-Analysis
38750076,2024,Identifying proteomic risk factors for cancer using prospective and exome analyses of 1463 circulating proteins and risk of 19 cancers in the UK Biobank.,Nature communications,2;5,,Journal Article
38749693,2024,Body mass index and all-cause mortality in HUNT and UK biobank studies: revised non-linear Mendelian randomisation analyses.,BMJ open,1;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38749557,2024,Dose-Response Relationship Between Alcohol Consumption and Gout Risk: Do Subtypes of Alcoholic Beverages Make a Difference?,The Journal of rheumatology,,,Journal Article
38749448,2024,Ribosomal DNA copy number variation associates with hematological profiles and renal function in the UK Biobank.,Cell genomics,1;2,,Journal Article
38749298,2024,Toxoplasma gondii infection positively associated with schizophrenia: Evidences from UK Biobank cohort and case-controlled studies.,Journal of psychiatric research,4;8;11,,"Journal Article;Research Support, Non-U.S. Gov't"
38749096,2024,Impact of sarcopenic obesity on heart failure in people with type 2 diabetes and the role of metabolism and inflammation: A prospective cohort study.,Diabetes & metabolic syndrome,1;11,,Journal Article
38747164,2024,Identification of the Molecular Components of Enhancer-Mediated Gene Expression Variation in Multiple Tissues Regulating Blood Pressure.,"Hypertension (Dallas, Tex. : 1979)",1;2,,Journal Article
38747160,2024,Proteomic aging clock (PAC) predicts age-related outcomes in middle-aged and older adults.,Aging cell,11,,"Journal Article;Research Support, N.I.H., Extramural"
38746977,2024,Neuroticism polygenic risk predicts conversion from mild cognitive impairment to Alzheimer's disease by impairing inferior parietal surface area.,Human brain mapping,2;11,,Journal Article
38745951,2024,Oxidative balance score: a potential tool for reducing the risk of colorectal cancer and its subsites incidences.,Frontiers in endocrinology,5,,Journal Article
38744975,2024,"Analysis of somatic mutations in whole blood from 200,618 individuals identifies pervasive positive selection and novel drivers of clonal hematopoiesis.",Nature genetics,1;5,,Journal Article
38744903,2024,Association between household size and risk of incident dementia in the UK Biobank study.,Scientific reports,11,,Journal Article
38744179,2024,"Distinguishing vulnerability and resilience to posttraumatic stress disorder evaluating traumatic experiences, genetic risk and electronic health records.",Psychiatry research,2;4,,Journal Article
38742477,2024,Skeletal muscle hypertrophy rewires glucose metabolism: An experimental investigation and systematic review.,"Journal of cachexia, sarcopenia and muscle",,,Journal Article;Systematic Review
38742457,2024,To weight or not to weight? The effect of selection bias in 3 large electronic health record-linked biobanks and recommendations for practice.,Journal of the American Medical Informatics Association : JAMIA,2;3;5,,"Journal Article;Research Support, N.I.H., Extramural"
38741190,2024,The landscape of rare genetic variation associated with inflammatory bowel disease and Parkinson's disease comorbidity.,Genome medicine,2;9;11,,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural"
38740014,2024,comorbidPGS: An R Package Assessing Shared Predisposition between Phenotypes Using Polygenic Scores.,Human heredity,2;5,,"Journal Article;Research Support, Non-U.S. Gov't"
38739369,2024,Association of sarcopenia with the long-term risk of atrial fibrillation: A prospective cohort study.,Aging cell,1;2;11,,"Journal Article;Research Support, Non-U.S. Gov't"
38737549,2024,Association of genetically determined chronotype with circulating testosterone: a Mendelian randomization study.,Frontiers in endocrinology,2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38735950,2024,Peripheral GFAP and NfL as early biomarkers for dementia: longitudinal insights from the UK Biobank.,BMC medicine,2;11,,"Journal Article;Research Support, Non-U.S. Gov't"
38735916,2024,Modifiable lifestyle factors and lifetime risk of atrial fibrillation: longitudinal data from the Korea NHIS-HealS and UK Biobank cohorts.,BMC medicine,1,,"Journal Article;Research Support, Non-U.S. Gov't"
38735583,2024,Impact of healthy lifestyle on the incidence and progression trajectory of mental disorders: A prospective study in the UK Biobank.,Journal of affective disorders,4;7,,"Journal Article;Research Support, Non-U.S. Gov't"
38735577,2024,"Neuroticism personality, social contact, and dementia risk: A prospective cohort study.",Journal of affective disorders,11,,"Journal Article;Research Support, Non-U.S. Gov't"
38735573,2024,Association Between Ultra-Processed Food Consumption and Leucocyte Telomere Length: A cross-sectional study of UK Biobank.,The Journal of nutrition,,,"Journal Article;Research Support, Non-U.S. Gov't"
38735551,2024,Integrating Genome-Wide Polygenic Risk Scores With Nongenetic Models to Predict Surgical Site Infection After Total Knee Arthroplasty Using United Kingdom Biobank Data.,The Journal of arthroplasty,1;2;8;9;13,,"Journal Article;Research Support, Non-U.S. Gov't"
38734658,2024,Transcript and protein signatures derived from shared molecular interactions across cancers are associated with mortality.,Journal of translational medicine,5,,"Journal Article;Research Support, Non-U.S. Gov't"
38734111,2024,"Air pollutants, genetic susceptibility, and incident schizophrenia in later life: A prospective study in the UK Biobank.",The Science of the total environment,2;4;11;19,,Journal Article
38734042,2024,"Serum Vitamin D and Chronic Musculoskeletal Pain: A Cross-Sectional Study of 349,221 Adults in the UK.",The journal of pain,4,,Journal Article
38732531,2024,The Association between Dietary Protein Intake and Sources and the Rate of Longitudinal Changes in Brain Structure.,Nutrients,,,Journal Article
38731833,2024,Strengthening the Evidence for a Causal Link between Type 2 Diabetes Mellitus and Pancreatic Cancer: Insights from Two-Sample and Multivariable Mendelian Randomization.,International journal of molecular sciences,1;2;5;10,,Journal Article
38730474,2024,Serum urate levels and neurodegenerative outcomes: a prospective cohort study and mendelian randomization analysis of the UK Biobank.,Alzheimer's research & therapy,2;10;11,,"Journal Article;Research Support, Non-U.S. Gov't"
38729796,2024,Proteome-Wide Mendelian Randomisation Identifies Causal Links of Plasma Proteins With Periodontitis.,International dental journal,10,,Journal Article
38729222,2024,Population-based cohort study of Toxoplasma gondii P22 antibody positivity correlation with anxiety.,Journal of affective disorders,4;8;11;14,,"Journal Article;Research Support, Non-U.S. Gov't"
38729191,2024,"Tea Consumption, Milk or Sweeteners Addition, Genetic Variation in Caffeine Metabolism, and Incident Venous Thromboembolism.",Thrombosis and haemostasis,1,,Journal Article
38728360,2024,A novel method for multiple phenotype association studies based on genotype and phenotype network.,PLoS genetics,2,,Journal Article
38728357,2024,iGWAS: Image-based genome-wide association of self-supervised deep phenotyping of retina fundus images.,PLoS genetics,2;3,,Journal Article
38727677,2024,A polygenic risk score for alcohol-associated cirrhosis among heavy drinkers with European ancestry.,Hepatology communications,1;2,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
38727581,2024,Quality of plant-based diets and frailty incidence: a prospective analysis of UK biobank participants.,Age and ageing,11,,"Journal Article;Research Support, Non-U.S. Gov't"
38725159,2024,"Genetically determined blood pressure, antihypertensive drug classes, and frailty: A Mendelian randomization study.",Aging cell,1;2;10;11,,"Journal Article;Research Support, Non-U.S. Gov't"
38724583,2024,A combined observational and Mendelian randomization investigation reveals NMR-measured analytes to be risk factors of major cardiovascular diseases.,Scientific reports,1;2;10;14,,"Journal Article;Research Support, Non-U.S. Gov't;Observational Study"
38723982,2024,Liver Fibrosis Assessed Via Noninvasive Tests Is Associated With Incident Heart Failure in a General Population Cohort.,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,1,,Journal Article
38723778,2024,The Association of Urinary Sodium Excretion with Glaucoma and Related Traits in a Large United Kingdom Population.,Ophthalmology. Glaucoma,1;2;18,,"Journal Article;Observational Study;Multicenter Study;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural;Research Support, U.S. Gov't, Non-P.H.S."
38723059,2024,Evaluation of deep learning estimation of whole heart anatomy from automated cardiovascular magnetic resonance short- and long-axis analyses in UK Biobank.,European heart journal. Cardiovascular Imaging,1;3,,"Journal Article;Research Support, Non-U.S. Gov't"
38722595,2024,Identification of Clonal Hematopoiesis Driver Mutations through In Silico Saturation Mutagenesis.,Cancer discovery,1,,Journal Article
38721896,2024,Associations and Mediating Pathways Between Childhood Adversity and Risk of Dementia: A Cohort Study in the UK Biobank.,"The journals of gerontology. Series A, Biological sciences and medical sciences",4;11,,"Journal Article;Research Support, Non-U.S. Gov't"
38720515,2024,"Uncovering novel drug targets for bipolar disorder: a Mendelian randomization analysis of brain, cerebrospinal fluid, and plasma proteomes.",Psychological medicine,2;4;10,,Journal Article
38719437,2024,Feasibility of multiorgan risk prediction with routinely collected diagnostics: a prospective cohort study in the UK Biobank.,BMJ evidence-based medicine,1;3;11;14,,Journal Article;Observational Study
38719300,2024,Insomnia symptom prevalence in England: a comparison of cross-sectional self-reported data and primary care records in the UK Biobank.,BMJ open,13,,"Journal Article;Research Support, Non-U.S. Gov't;Comparative Study"
38718556,2024,Association of accelerated aging with the incidence risk of Cardiometabolic diseases in people with severe mental illnesses: A prospective analysis in UK Biobank.,Psychiatry research,1;11,,Journal Article
38718314,2024,An LGR6 frameshift variant abrogates receptor expression on select leukocyte subsets and is associated with viral infections.,Blood,,,"Journal Article;Research Support, Non-U.S. Gov't"
38718126,2024,"Phenome-wide identification of therapeutic genetic targets, leveraging knowledge graphs, graph neural networks, and UK Biobank data.",Science advances,2;3,,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural"
38716763,2024,Structural correlations between brain magnetic resonance image-derived phenotypes and retinal neuroanatomy.,European journal of neurology,18,,Journal Article
38715336,2024,Reweighting UK Biobank corrects for pervasive selection bias due to volunteering.,International journal of epidemiology,,,"Journal Article;Research Support, Non-U.S. Gov't"
38715244,2024,Polygenic liability for anxiety in association with comorbid anxiety in multiple sclerosis.,Annals of clinical and translational neurology,2;4;9;14,,Journal Article
38715068,2024,Floods and cause-specific mortality in the UK: a nested case-control study.,BMC medicine,,,"Journal Article;Research Support, Non-U.S. Gov't"
38714703,2024,Determinants of mosaic chromosomal alteration fitness.,Nature communications,1;2,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
38714485,2024,Genetic insights into the role of cathepsins in cardiovascular diseases: a Mendelian randomization study.,ESC heart failure,1;2;10,,Journal Article
38714275,2024,Association between walking pace and risks of major chronic diseases in individuals with hypertension based on a prospective study in UK Biobank: Involvement of inflammation.,Preventive medicine,1;5;14,,Journal Article
38713911,2024,Association of Rest-Activity Rhythm and Risk of Developing Dementia or Mild Cognitive Impairment in the Middle-Aged and Older Population: Prospective Cohort Study.,JMIR public health and surveillance,11,,"Journal Article;Research Support, Non-U.S. Gov't"
38713803,2024,The impact of maternal smoking during pregnancy and the age of smoking initiation on incident dementia: A prospective cohort study.,Alzheimer's & dementia : the journal of the Alzheimer's Association,2;4;11;15,,"Journal Article;Research Support, Non-U.S. Gov't"
38713594,2024,A Genome-wide Association Study of Susceptibility to Upper Urinary Tract Infections.,The Journal of infectious diseases,2,,Journal Article
38712680,2024,Association of apolipoprotein B and apolipoprotein A1 levels with social determinants of health and coronary artery disease mortality in the United Kingdom Biobank - is there a need for consideration?,Coronary artery disease,1;6,,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural"
38710707,2024,Genetic influence on within-person longitudinal change in anthropometric traits in the UK Biobank.,Nature communications,2;11,,"Journal Article;Research Support, Non-U.S. Gov't"
38710337,2024,Plasma proteomic biomarkers and the association between poor cardiovascular health and incident dementia: The UK Biobank study.,"Brain, behavior, and immunity",1;11,,Journal Article
38706290,2024,Association of Cognitive Reserve Indicator with Cognitive Decline and Structural Brain Differences in Middle and Older Age: Findings from the UK Biobank.,The journal of prevention of Alzheimer's disease,11,,"Journal Article;Research Support, Non-U.S. Gov't"
38705923,2024,Determinants of plasma levels of proglucagon and the metabolic impact of glucagon receptor signalling: a UK Biobank study.,Diabetologia,1;2,,Journal Article
38705875,2024,The impact of sunlight exposure on brain structural markers in the UK Biobank.,Scientific reports,1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
38705554,2024,"Circulating Metabolite Abundances Associated With Risks of Bipolar Disorder, Schizophrenia, and Depression: A Mendelian Randomization Study.",Biological psychiatry,2;4;10,,Journal Article
38704685,2024,Sex-Specific Association Between Childhood Adversity and Accelerated Biological Aging.,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",2;4;11;13,,"Journal Article;Research Support, Non-U.S. Gov't"
38704684,2024,"Memory, mood and associated neuroanatomy in individuals with steroid sulphatase deficiency (X-linked ichthyosis).","Genes, brain, and behavior",12,,"Journal Article;Research Support, Non-U.S. Gov't"
38703900,2024,Thyroid function variations within the reference range and cognitive function: A two-sample Mendelian randomization study.,Journal of affective disorders,2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38703417,2024,Impact of loss-of-function in angiopoietin-like 4 on the human phenome.,Atherosclerosis,1;2,,"Journal Article;Research Support, Non-U.S. Gov't"
38702251,2024,Association of Regular Opioid Use With Incident Dementia and Neuroimaging Markers of Brain Health in Chronic Pain Patients: Analysis of UK Biobank.,The American journal of geriatric psychiatry : official journal of the American Association for Geriatric Psychiatry,4;11,,Journal Article
38702045,2024,"Associations between Physical Activity and the Incidence of Cerebrovascular Disease or All-Cause Mortality among 146,742 Older Adults: A 13-Year Prospective Cohort Study.",Journal of the American Medical Directors Association,1;7;11;14,,"Journal Article;Research Support, Non-U.S. Gov't"
38701939,2024,Mendelian randomization analyses reveal causal relationship between liver volume and stroke.,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,1;2;10;14,14.2-stroke-cerebro,Journal Article
38701913,2024,Association of COVID-19 vaccination with risks of hospitalization due to cardiovascular and other diseases: A study using data from the UK Biobank.,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,1;8;11;13;14,,Journal Article
38701321,2024,A causal analysis of the relationship between exposure to sunlight and colorectal cancer risk: A Mendelian randomization study.,Medicine,2;5;10,,Journal Article
38701087,2024,The Influence of Trinucleotide Repeats in the Androgen Receptor Gene on Androgen-related Traits and Diseases.,The Journal of clinical endocrinology and metabolism,2,,Journal Article
38701081,2024,A comprehensive genome-wide cross-trait analysis of sexual factors and uterine leiomyoma.,PLoS genetics,2;15,,Journal Article
38700053,2024,"Discordance among apoB, non-high-density lipoprotein cholesterol, and triglycerides: implications for cardiovascular prevention.",European heart journal,1,,Journal Article
38698853,2024,The causality of gut microbiota on onset and progression of sepsis: a bi-directional Mendelian randomization analysis.,Frontiers in immunology,2;8;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38698019,2024,"No genetic causal association between circulating alpha-tocopherol levels and osteoarthritis, a two-sample Mendelian randomization analysis.",Scientific reports,2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38697980,2024,Circulating fatty acids and risk of hepatocellular carcinoma and chronic liver disease mortality in the UK Biobank.,Nature communications,1;5,,"Journal Article;Research Support, Non-U.S. Gov't"
38697272,2024,Alcohol is neither a risk factor nor a protective factor for sudden cardiac death and/or fatal ventricular arrhythmia: A population-based study with genetic traits and alcohol consumption in the UK Biobank.,Heart rhythm,1;2,,"Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't"
38696021,2024,Interaction of physical activity and low-level air pollution on cardiovascular disease: a prospective cohort study in UK Biobank.,Environmental geochemistry and health,1;7;19,,Journal Article
38695391,2024,Associations between eosinophils and cancer risk in the UK Biobank.,International journal of cancer,5,,Journal Article
38693451,2024,Association of healthy diet score and adiposity with risk of colorectal cancer: findings from the UK Biobank prospective cohort study.,European journal of nutrition,5,,Journal Article
38693307,2024,Mendelian randomisation and mediation analysis of self-reported walking pace and coronary artery disease.,Scientific reports,1;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38692219,2024,Association of past and current sleep duration with structural brain differences: A large population-based study from the UK Biobank.,Sleep medicine,1;7;11,,"Journal Article;Research Support, Non-U.S. Gov't"
38690905,2024,Circulating metabolic biomarkers and risk of new-onset hypertension: findings from the UK Biobank.,Journal of hypertension,1,,"Journal Article;Research Support, Non-U.S. Gov't"
38688524,2024,Prediagnostic plasma proteomics profile for hepatocellular carcinoma.,Journal of the National Cancer Institute,1;5,,Journal Article
38687190,2024,Associations of combined phenotypic aging and genetic risk with incident cancer: A prospective cohort study.,eLife,2;5;11,,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural"
38687159,2024,"Associations between back pain incidence, and physical activity and sedentary behaviours: A prospective cohort study with data from over 365,000 participants.",The Journal of orthopaedic and sports physical therapy,4;7,,Journal Article
38686888,2024,High Variability of Body Mass Index Is Independently Associated With Incident Heart Failure.,Journal of the American Heart Association,1,,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural"
38686862,2024,Sleep Patterns and Traditional Cardiovascular Health Metrics: Joint Impact on Major Adverse Cardiovascular Events in a Prospective Cohort Study.,Journal of the American Heart Association,1;13;14,,"Journal Article;Research Support, Non-U.S. Gov't"
38686512,2024,Adiposity indicators exhibit depot- and sex-specific associations with multimorbidity onset: A cohort study of the UK Biobank.,"Diabetes, obesity & metabolism",1,,"Journal Article;Research Support, Non-U.S. Gov't"
38684374,2024,"Genetic predisposition, modifiable lifestyles, and their joint effects on human lifespan: evidence from multiple cohort studies.",BMJ evidence-based medicine,2;7,,Journal Article
38683826,2024,Understanding the determinants of sweet taste liking in the African and East Asian ancestry groups in the U.S.-A study protocol.,PloS one,2;6,,"Journal Article;Research Support, Non-U.S. Gov't"
38683289,2024,Increases in regional brain volume across two native South American male populations.,GeroScience,,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, U.S. Gov't, Non-P.H.S."
38682722,2024,The protective role of water intake in age-related eye diseases: insights from a Mendelian randomization study.,Food & function,2;10;18,,Journal Article
38681765,2024,Type 1 diabetes mellitus and non-alcoholic fatty liver disease: a two-sample Mendelian randomization study.,Frontiers in endocrinology,1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
38680051,2024,"Association of gestational diabetes with long-term risk of premature mortality, and cardiovascular outcomes and risk factors: A retrospective cohort analysis in the UK Biobank.","Diabetes, obesity & metabolism",1;15,,"Journal Article;Research Support, Non-U.S. Gov't"
38679855,2024,Alcohol consumption and accelerated biological ageing in middle-aged and older people: A longitudinal study from two cohorts.,"Addiction (Abingdon, England)",,,"Journal Article;Research Support, Non-U.S. Gov't"
38679325,2024,Resting-State Changes in Aging and Parkinson's Disease Are Shaped by Underlying Neurotransmission: A Normative Modeling Study.,Biological psychiatry. Cognitive neuroscience and neuroimaging,11,,Journal Article
38678821,2024,"Ultra-processed food consumption, genetic susceptibility, and the risk of hip/knee osteoarthritis.","Clinical nutrition (Edinburgh, Scotland)",,,Journal Article
