pubmed_id,year,title,journal,themes,subthemes,publication_types
34052074,2021,Association of heart rate and diabetes among 0.5 million adults in the China Kadoorie biobank: Results from observational and Mendelian randomization analyses.,"Nutrition, metabolism, and cardiovascular diseases : NMCD",1;2;10,,"Journal Article;Observational Study;Research Support, Non-U.S. Gov't"
34051827,2021,Development and external validation of a breast cancer absolute risk prediction model in Chinese population.,Breast cancer research : BCR,3;5;15,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
34045308,2022,Gender differences in use of invasive diagnostic and therapeutic procedures for acute ischaemic heart disease in Chinese adults.,Heart (British Cardiac Society),1,,"Journal Article;Research Support, Non-U.S. Gov't"
34029563,2021,Age-Specific Associations Between Habitual Snoring and Cardiovascular Diseases in China: A 10-Year Cohort Study.,Chest,1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
33990061,2021,Association between household solid fuel use for cooking and sleep disturbance in rural China: findings from the China Kadoorie Biobank data.,Sleep medicine,6,,"Journal Article;Research Support, Non-U.S. Gov't"
33986040,2021,Snoring frequency and risk of type 2 diabetes mellitus: a prospective cohort study.,BMJ open,1,,"Journal Article;Research Support, Non-U.S. Gov't"
33964851,2021,"Metabolic risk factors, genetic predisposition, and risk of severe liver disease in Chinese: a prospective study of 0.5 million people.",The American journal of clinical nutrition,1;2,,"Journal Article;Research Support, Non-U.S. Gov't"
33826715,2021,Pneumonia hospitalizations and the subsequent risk of incident ischaemic cardiovascular disease in Chinese adults.,International journal of epidemiology,1;13;14,,"Journal Article;Research Support, Non-U.S. Gov't"
33805392,2021,"Consumption of Tea, Alcohol, and Fruits and Risk of Kidney Stones: A Prospective Cohort Study in 0.5 Million Chinese Adults.",Nutrients,,,Journal Article
33782052,2021,Educational disparities in ischaemic heart disease among 0.5 million Chinese adults: a cohort study.,Journal of epidemiology and community health,1;6;14,,"Journal Article;Research Support, Non-U.S. Gov't"
33772150,2021,Causal effects of gallstone disease on risk of gastrointestinal cancer in Chinese.,British journal of cancer,5,,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't"
33766948,2021,A large-scale genome-wide association analysis of lung function in the Chinese population identifies novel loci and highlights shared genetic aetiology with obesity.,The European respiratory journal,1;2,,"Journal Article;Research Support, Non-U.S. Gov't"
33726720,2021,The association between daily total physical activity and risk of cardiovascular disease among hypertensive patients: a 10-year prospective cohort study in China.,BMC public health,1;7,,"Journal Article;Research Support, Non-U.S. Gov't"
33709113,2021,Tea consumption and long-term risk of type 2 diabetes and diabetic complications: a cohort study of 0.5 million Chinese adults.,The American journal of clinical nutrition,1,,"Journal Article;Research Support, Non-U.S. Gov't"
33705376,2021,Factors associated with suicide risk among Chinese adults: A prospective cohort study of 0.5 million individuals.,PLoS medicine,3;4;6,,"Journal Article;Research Support, Non-U.S. Gov't"
33634874,2021,Alcohol drinking and risks of total and site-specific cancers in China: A 10-year prospective study of 0.5 million adults.,International journal of cancer,5,,"Journal Article;Research Support, Non-U.S. Gov't"
33618446,2021,[Associations of lifestyles with major chronic diseases in Chinese adults: evidence from the China Kadoorie Biobank].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;13;14,,Journal Article
33596318,2021,Metabolic Signatures of Genetically Elevated Vitamin D Among Chinese: Observational and Mendelian Randomization Study.,The Journal of clinical endocrinology and metabolism,1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
33558007,2021,Improved lipidomic profile mediates the effects of adherence to healthy lifestyles on coronary heart disease.,eLife,1,,"Journal Article;Research Support, Non-U.S. Gov't"
33557863,2021,"Association of daytime napping in relation to risk of diabetes: evidence from a prospective study in Zhejiang, China.",Nutrition & metabolism,1,,Journal Article
33521941,2021,Prediction and clinical utility of a liver cancer risk model in Chinese adults: A prospective cohort study of 0.5 million people.,International journal of cancer,5,,"Journal Article;Research Support, Non-U.S. Gov't"
33484129,2021,Spicy food consumption and risk of gastrointestinal-tract cancers: findings from the China Kadoorie Biobank.,International journal of epidemiology,5,,"Journal Article;Research Support, Non-U.S. Gov't"
33322167,2020,Associations of Coarse Grain Intake with Undiagnosed Hypertension among Chinese Adults: Results from the China Kadoorie Biobank.,Nutrients,1,,Journal Article
33300571,2022,Prevalence and associated socioeconomic factors of multimorbidity in 10 regions of China: an analysis of 0.5 million adults.,"Journal of public health (Oxford, England)",6,,Journal Article
33297624,2020,[Regional and demographic differences on passive smoking among non-smokers aged 30-79 years in 10 regions of China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,4;6,,Journal Article
33271078,2020,Frailty index and all-cause and cause-specific mortality in Chinese adults: a prospective cohort study.,The Lancet. Public health,11;14,,"Journal Article;Research Support, Non-U.S. Gov't"
33263724,2021,"Associations of Adiposity, Circulating Protein Biomarkers, and Risk of Major Vascular Diseases.",JAMA cardiology,1;2,,"Journal Article;Research Support, Non-U.S. Gov't"
33177548,2020,Association of exhaled carbon monoxide with risk of cardio-cerebral-vascular disease in the China Kadoorie Biobank cohort study.,Scientific reports,1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
33129001,2021,Regional and seasonal variations in household and personal exposures to air pollution in one urban and two rural Chinese communities: A pilot study to collect time-resolved data using static and wearable devices.,Environment international,6;7;19,,"Journal Article;Research Support, Non-U.S. Gov't"
33125374,2020,"Metabolically healthy obesity, transition to unhealthy metabolic status, and vascular disease in Chinese adults: A cohort study.",PLoS medicine,1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
33006619,2020,Observational and Genetic Associations of Body Mass Index and Hepatobiliary Diseases in a Relatively Lean Chinese Population.,JAMA network open,1;2;8,,"Comparative Study;Journal Article;Observational Study;Research Support, Non-U.S. Gov't"
33002439,2020,"Genetic risk, incident gastric cancer, and healthy lifestyle: a meta-analysis of genome-wide association studies and prospective cohort study.",The Lancet. Oncology,2;5,,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't"
32875324,2020,The Association Between Age at Initiation of Alcohol Consumption and Type 2 Diabetes Mellitus: A Cohort Study of 0.5 Million Persons in China.,American journal of epidemiology,1,,"Journal Article;Research Support, Non-U.S. Gov't"
32867859,2020,Body-mass index and long-term risk of sepsis-related mortality: a population-based cohort study of 0.5 million Chinese adults.,"Critical care (London, England)",1;8;13;14,,"Journal Article;Research Support, Non-U.S. Gov't"
32842310,2020,[Association between family history of diabetes and incident diabetes of adults: a prospective study].,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine],1;4;14,,Journal Article
32826226,2021,Association of physical activity with risk of hepatobiliary diseases in China: a prospective cohort study of 0.5 million people.,British journal of sports medicine,1;5;7,,Journal Article
32564541,2020,[Association between height loss and calcaneus bone mineral density in Chinese adults].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,,Journal Article
32522178,2020,"Regional economic development, household income, gender and hypertension: evidence from half a million Chinese.",BMC public health,1;6,,Journal Article
32447914,2020,[Association between snoring and hypertension among Zhejiang adults in a cross sectional study].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;14,,Journal Article
32380244,2020,Solid fuel use for heating and risks of breast and cervical cancer mortality in China.,Environmental research,5;15,,"Journal Article;Research Support, Non-U.S. Gov't"
32371798,2020,"The association of outdoor temperature with blood pressure, and its influence on future cardio-cerebrovascular disease risk in cold areas.",Journal of hypertension,1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
32325946,2020,The Paradox Association between Smoking and Blood Pressure among Half Million Chinese People.,International journal of environmental research and public health,1;4,,"Journal Article;Research Support, Non-U.S. Gov't"
32307596,2020,"Weight loss since early adulthood, later life risk of fracture hospitalizations, and bone mineral density: a prospective cohort study of 0.5 million Chinese adults.",Archives of osteoporosis,1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
32221345,2020,Systemic inflammation is associated with incident stroke and heart disease in East Asians.,Scientific reports,1;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
32199125,2020,Socioeconomic differences in health-care use and outcomes for stroke and ischaemic heart disease in China during 2009-16: a prospective cohort study of 0·5 million adults.,The Lancet. Global health,1;6;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
32199124,2020,Mortality and recurrent vascular events after first incident stroke: a 9-year community-based study of 0·5 million Chinese adults.,The Lancet. Global health,1;6;14;17,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
32157821,2020,Association Between Fetal Exposure to Famine and Anthropometric Measures in Adulthood: A Regression Discontinuity Approach.,"Obesity (Silver Spring, Md.)",,,Journal Article
32111718,2020,"Habitual snoring, adiposity measures and risk of type 2 diabetes in 0.5 million Chinese adults: a 10-year cohort.",BMJ open diabetes research & care,1,,"Journal Article;Research Support, Non-U.S. Gov't"
32062942,2020,[Frequency of bowel movements and risk of Parkinson's disease: a prospective cohort study in adults in China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,11,,Journal Article
32062912,2019,[Association of body mass index and waist circumference with major chronic diseases in Chinese adults].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;13;14,,Journal Article
32062911,2019,[The cut-off points of body mass index and waist circumference for predicting metabolic risk factors in Chinese adults].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1,,Journal Article
32049295,2020,Association of Depression With All-Cause and Cardiovascular Disease Mortality Among Adults in China.,JAMA network open,1;4,,"Journal Article;Research Support, Non-U.S. Gov't"
31988070,2020,Socioeconomic Status in Relation to Risks of Major Gastrointestinal Cancers in Chinese Adults: A Prospective Study of 0.5 Million People.,"Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology",5;6,,"Journal Article;Research Support, Non-U.S. Gov't"
31980495,2020,Association between adiposity measures and COPD risk in Chinese adults.,The European respiratory journal,1;13,,"Journal Article;Research Support, Non-U.S. Gov't"
31974579,2020,"Genetic risk, adherence to a healthy lifestyle, and type 2 diabetes risk among 550,000 Chinese adults: results from 2 independent Asian cohorts.",The American journal of clinical nutrition,1;2,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
31972151,2020,Cooking fuels and risk of all-cause and cardiopulmonary mortality in urban China: a prospective cohort study.,The Lancet. Global health,,,"Journal Article;Research Support, Non-U.S. Gov't"
31970429,2020,"Red meat, poultry and fish consumption and risk of diabetes: a 9 year prospective cohort study of the China Kadoorie Biobank.",Diabetologia,1,,"Journal Article;Research Support, Non-U.S. Gov't"
31924633,2020,Bowel movement frequency and risks of major vascular and non-vascular diseases: a population-based cohort study among Chinese adults.,BMJ open,1;5;11;13;14,,"Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't"
31908799,2019,"Physical activity, sedentary leisure-time and risk of incident type 2 diabetes: a prospective study of 512 000 Chinese adults.",BMJ open diabetes research & care,1;7,,"Journal Article;Observational Study;Research Support, Non-U.S. Gov't"
31876618,2020,Menopause and risk of hip fracture in middle-aged Chinese women: a 10-year follow-up of China Kadoorie Biobank.,"Menopause (New York, N.Y.)",15,,"Journal Article;Research Support, Non-U.S. Gov't"
31783873,2019,Cooking frequency and hypertension with gender as a modifier.,Nutrition journal,1,,Journal Article
31768588,2020,Parenthood and risk of hip fracture: a 10-year follow-up prospective study of middle-aged women and men in China.,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,,,Journal Article
31754945,2020,"Soy intake and breast cancer risk: a prospective study of 300,000 Chinese women and a dose-response meta-analysis.",European journal of epidemiology,5,,Journal Article;Meta-Analysis
31745826,2020,"Pregnancy, pregnancy loss and the risk of diabetes in Chinese women: findings from the China Kadoorie Biobank.",European journal of epidemiology,1;15,,Journal Article
31711152,2020,Tea consumption and risk of stroke in Chinese adults: a prospective cohort study of 0.5 million men and women.,The American journal of clinical nutrition,1;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
31704783,2020,Early famine exposure and adult disease risk based on a 10-year prospective study of Chinese adults.,Heart (British Cardiac Society),1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
31694922,2019,Insomnia symptoms and risk of cardiovascular diseases among 0.5 million adults: A 10-year cohort.,Neurology,1;13;14,,"Journal Article;Research Support, Non-U.S. Gov't"
31692116,2020,"Problem drinking, wellbeing and mortality risk in Chinese men: findings from the China Kadoorie Biobank.","Addiction (Abingdon, England)",4,,"Journal Article;Research Support, Non-U.S. Gov't"
31685026,2019,Adherence to a healthy lifestyle and all-cause and cause-specific mortality in Chinese adults: a 10-year prospective study of 0.5 million people.,The international journal of behavioral nutrition and physical activity,1;14,,"Journal Article;Research Support, Non-U.S. Gov't"
31642603,2020,Association between environmental tobacco smoke exposure and risk of type 2 diabetes mellitus in Chinese female never smokers: A population-based cohort study.,Journal of diabetes,1;4,,Journal Article
31576770,2019,Association Between Active Commuting and Incident Cardiovascular Diseases in Chinese: A Prospective Cohort Study.,Journal of the American Heart Association,1;7;14,,"Journal Article;Multicenter Study;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
31484254,2019,[Epidemiological characteristics and correlated factors of habitual snoring among Chinese aged 30 to 79 year-old].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,,Journal Article
31466528,2019,"Vitamin D and cause-specific vascular disease and mortality: a Mendelian randomisation study involving 99,012 Chinese and 106,911 European adults.",BMC medicine,1;10;14,,"Journal Article;Observational Study;Research Support, Non-U.S. Gov't"
31461308,2019,"Physical Activity, Sedentary Leisure Time, Circulating Metabolic Markers, and Risk of Major Vascular Diseases.",Circulation. Genomic and precision medicine,1;7;14,,"Journal Article;Research Support, Non-U.S. Gov't"
31399431,2019,"Genetic Predisposition to Type 2 Diabetes and Risk of Subclinical Atherosclerosis and Cardiovascular Diseases Among 160,000 Chinese Adults.",Diabetes,1;2;14,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
31357794,2019,[Study on correlation between alcohol consumption and obesity in adults in China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1,,Journal Article
31326317,2019,Identification of risk loci and a polygenic risk score for lung cancer: a large-scale prospective cohort study in Chinese populations.,The Lancet. Respiratory medicine,2;5,,"Evaluation Study;Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't"
31200646,2019,The distribution and correlates of self-rated health in elderly Chinese: the China Kadoorie Biobank study.,BMC geriatrics,6;11,,"Journal Article;Research Support, Non-U.S. Gov't"
31199446,2019,Associations Between Hepatitis B Virus Infection and Risk of All Cancer Types.,JAMA network open,1;5;8,,"Journal Article;Multicenter Study;Observational Study;Research Support, Non-U.S. Gov't"
31177730,2019,[Association between fruit consumption and stroke in adults in Qingdao: a prospective study].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;6;14,14.2-stroke-cerebro,Journal Article
31177729,2019,[Analysis on adulthood weight change in adults in China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;6;14,,Journal Article
31152367,2019,Association between tea consumption and risk of cancer: a prospective cohort study of 0.5 million Chinese adults.,European journal of epidemiology,5,,Journal Article
31152186,2019,Sex differences in the association between socioeconomic status and diabetes prevalence and incidence in China: cross-sectional and prospective studies of 0.5 million adults.,Diabetologia,1;6,,"Journal Article;Research Support, Non-U.S. Gov't"
31150080,2019,Assessment of the Role of Carotid Atherosclerosis in the Association Between Major Cardiovascular Risk Factors and Ischemic Stroke Subtypes.,JAMA network open,1;14,1.4-stroke-cardio;14.2-stroke-cerebro,"Journal Article;Observational Study;Research Support, Non-U.S. Gov't"
31133121,2019,[Spicy food intake increases the risk of overweight and obesity].,Wei sheng yan jiu = Journal of hygiene research,1,,Journal Article
31115907,2020,Cancer incidence in relation to body fatness among 0.5 million men and women: Findings from the China Kadoorie Biobank.,International journal of cancer,5,,"Journal Article;Research Support, Non-U.S. Gov't"
31095433,2019,Solid Fuel Use and Incident COPD in Chinese Adults: Findings from the China Kadoorie Biobank.,Environmental health perspectives,13,,Journal Article
31019987,2019,"Cardiovascular risk factors and Parkinson's disease in 500,000 Chinese adults.",Annals of clinical and translational neurology,1;11;14,,Journal Article
31006195,2019,[Association between the frequency of bowel movements and the risk of colorectal cancer in Chinese adults].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,5,,Journal Article
31006194,2019,[Levels of skeletal muscle mass and handgrip strength in adults from 10 regions of China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,11,,Journal Article
30967410,2019,Chronic hepatitis B virus infection and total and cause-specific mortality: a prospective cohort study of 0.5 million people.,BMJ open,1;5;8,,"Journal Article;Research Support, Non-U.S. Gov't"
30955975,2019,Conventional and genetic evidence on alcohol and vascular disease aetiology: a prospective study of 500 000 men and women in China.,"Lancet (London, England)",1;14,,Journal Article
30858617,2019,Causal associations of blood lipids with risk of ischemic stroke and intracerebral hemorrhage in Chinese adults.,Nature medicine,1;2;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
30786877,2019,Patterns and trends of alcohol consumption in rural and urban areas of China: findings from the China Kadoorie Biobank.,BMC public health,1;6,,Journal Article
30784202,2019,"Associations between stressful life events and diabetes: Findings from the China Kadoorie Biobank study of 500,000 adults.",Journal of diabetes investigation,1,,Journal Article
30744262,2019,[Impact of menarche age on the near-term and long-term obesity of adult females].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;15,,Journal Article
30744261,2019,[Prevalence of 'healthy lifestyle' in Chinese adults].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;14,,Journal Article
30692555,2019,"Adiposity in relation to risks of fatty liver, cirrhosis and liver cancer: a prospective study of 0.5 million Chinese adults.",Scientific reports,1;5,,"Journal Article;Research Support, Non-U.S. Gov't"
30669727,2019,[Relationship between educational level and long-term changes of body weight and waist circumference in adults in China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,,Journal Article
30669726,2019,[Study on genetic structure differences and adjustment strategies in different areas of China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,2,,Journal Article
30669722,2019,[Promoting the establishment of group standards in public health areas for China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,,Journal Article
30665257,2019,Central adiposity in relation to risk of liver cancer in Chinese adults: A prospective study of 0.5 million people.,International journal of cancer,1;5,,"Journal Article;Research Support, Non-U.S. Gov't"
30592161,2019,Independent and interactive associations of heart rate and body mass index or blood pressure with type 2 diabetes mellitus incidence: A prospective cohort study.,Journal of diabetes investigation,1,,Journal Article
30580702,2019,Blood Pressure and Risk of Subarachnoid Hemorrhage in China.,Stroke,1;14,,Journal Article
30572374,2018,[Associations between family history of major chronic diseases and healthy lifestyles in Chinese adults].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;14,,Journal Article
30462948,2018,[Epidemiological characteristics of household fuel use in 10 areas of China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,6,,Journal Article
30453429,2018,[Effect of famine exposure on the risk of chronic disease in later life among population in Harbin].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;14,,Journal Article
30443748,2019,Tea consumption and bone health in Chinese adults: a population-based study.,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,,,Journal Article
30400175,2018,Habitual Tea Consumption and Risk of Fracture in 0.5 Million Chinese Adults: A Prospective Cohort Study.,Nutrients,,,Journal Article
30293310,2018,[Association between tea drinking and stroke in adults in Zhejiang province: a prospective study].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;14,14.2-stroke-cerebro,Journal Article
30293305,2018,[Association between central obesity and risk for heart disease in adults in China: a prospective study].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;13;14,,Journal Article
30067849,2018,Metabolic and lifestyle risk factors for acute pancreatitis in Chinese adults: A prospective cohort study of 0.5 million people.,PLoS medicine,1;5,,"Journal Article;Research Support, Non-U.S. Gov't"
29970599,2018,"Diabetes, plasma glucose and incidence of colorectal cancer in Chinese adults: a prospective study of 0.5 million people.",Journal of epidemiology and community health,1;5,,"Journal Article;Research Support, Non-U.S. Gov't"
29936752,2018,[Prospective study on the effect of BMI and waist circumference on diabetes of adults in Zhejiang province].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;14,,Journal Article
29909773,2018,Chronic hepatitis B virus infection and risk of chronic kidney disease: a population-based prospective cohort study of 0.5 million Chinese adults.,BMC medicine,1;8;14,,"Journal Article;Research Support, Non-U.S. Gov't"
29907132,2018,Association between multiple comorbidities and self-rated health status in middle-aged and elderly Chinese: the China Kadoorie Biobank study.,BMC public health,1;4;8;11;13;14,,Journal Article
29886721,2018,Self-Rated Health Status and Risk of Incident Stroke in 0.5 Million Chinese Adults: The China Kadoorie Biobank Study.,Journal of stroke,1;14,14.2-stroke-cerebro,Journal Article
29872150,2018,Adiposity and risks of colorectal and small intestine cancer in Chinese adults: a prospective study of 0.5 million people.,British journal of cancer,5,,"Journal Article;Research Support, Non-U.S. Gov't"
29773119,2018,Adiposity and risk of ischaemic and haemorrhagic stroke in 0·5 million Chinese men and women: a prospective cohort study.,The Lancet. Global health,1;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
29734463,2018,"Diabetes, Plasma Glucose, and Incidence of Fatty Liver, Cirrhosis, and Liver Cancer: A Prospective Study of 0.5 Million People.","Hepatology (Baltimore, Md.)",1;5;8,,"Comparative Study;Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't"
29718904,2018,Association of vitamin D with risk of type 2 diabetes: A Mendelian randomisation study in European and Chinese adults.,PLoS medicine,1;10,,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't"
29707772,2018,Association of low-activity ALDH2 and alcohol consumption with risk of esophageal cancer in Chinese adults: A population-based cohort study.,International journal of cancer,5,,Journal Article
29699030,2018,[Levels of calcaneus bone mineral density in adults from 10 regions of China].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,,Journal Article
29668705,2018,Age at natural menopause and associated factors in adult women: Findings from the China Kadoorie Biobank study in Zhejiang rural area.,PloS one,6;15,,"Journal Article;Research Support, Non-U.S. Gov't"
29548855,2018,Smoking and smoking cessation in relation to risk of diabetes in Chinese men and women: a 9-year prospective study of 0·5 million people.,The Lancet. Public health,1;4,,"Journal Article;Research Support, Non-U.S. Gov't"
29531747,2018,Patterns and management of chronic obstructive pulmonary disease in urban and rural China: a community-based survey of 25 000 adults across 10 regions.,BMJ open respiratory research,6;13,,Journal Article
29522945,2018,Association between major depressive episode and risk of type 2 diabetes: A large prospective cohort study in Chinese adults.,Journal of affective disorders,1;4;14,,"Journal Article;Research Support, Non-U.S. Gov't"
29495200,2018,[Family history and risk of coronary heart disease].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;14,,Evaluation Study;Journal Article
29420958,2018,"Lipids, Lipoproteins, and Metabolites and Risk of Myocardial Infarction and Stroke.",Journal of the American College of Cardiology,1;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
29404576,2018,Hot Tea Consumption and Its Interactions With Alcohol and Tobacco Use on the Risk for Esophageal Cancer: A Population-Based Cohort Study.,Annals of internal medicine,4;5,,"Journal Article;Research Support, Non-U.S. Gov't"
29374887,2018,[Sex-specific associations between tobacco smoking and risk of cardiovascular diseases in Chinese adults].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;4;14,,Journal Article
29306691,2018,Sleep behavior and depression: Findings from the China Kadoorie Biobank of 0.5 million Chinese adults.,Journal of affective disorders,4,,"Journal Article;Research Support, Non-U.S. Gov't"
29304221,2018,Type 2 Diabetes and Risk of Incident Cancer in China: A Prospective Study Among 0.5 Million Chinese Adults.,American journal of epidemiology,1;5,,"Journal Article;Research Support, Non-U.S. Gov't"
29298802,2018,Associations of General and Central Adiposity With Incident Diabetes in Chinese Men and Women.,Diabetes care,1,,"Journal Article;Research Support, Non-U.S. Gov't"
29271112,2018,"Smoking, alcohol, and diet in relation to risk of pancreatic cancer in China: a prospective study of 0.5 million people.",Cancer medicine,4;5,,Journal Article
29161448,2018,"Prenatal famine exposure, adulthood obesity patterns and risk of type 2 diabetes.",International journal of epidemiology,1,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29158491,2017,Gallstone Disease and the Risk of Type 2 Diabetes.,Scientific reports,1;14,,Journal Article
29141327,2017,[Gender differences in stressful life events and depression in Chinese adults aged 30-79 years].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,4,,Journal Article
29136356,2018,Age at natural menopause and risk of diabetes in adult women: Findings from the China Kadoorie Biobank study in the Zhejiang area.,Journal of diabetes investigation,1;15,,Journal Article
29120959,2018,"Effect of total, domain-specific, and intensity-specific physical activity on all-cause and cardiovascular mortality among hypertensive adults in China.",Journal of hypertension,1;7;13;14,,"Journal Article;Research Support, Non-U.S. Gov't"
29117982,2017,"Menopause Characteristics, Total Reproductive Years, and Risk of Cardiovascular Disease Among Chinese Women.",Circulation. Cardiovascular quality and outcomes,1;14;15,,Journal Article;Multicenter Study
28986011,2017,Trans-generational changes and rural-urban inequality in household fuel use and cookstove ventilation in China: A multi-region study of 0.5 million adults.,International journal of hygiene and environmental health,6,,"Journal Article;Research Support, Non-U.S. Gov't"
28939702,2017,Self-Rated Health Status and Risk of Ischemic Heart Disease in the China Kadoorie Biobank Study: A Population-Based Cohort Study.,Journal of the American Heart Association,1,,Journal Article;Multicenter Study
28900029,2017,Young adulthood and adulthood adiposity in relation to incidence of pancreatic cancer: a prospective study of 0.5 million Chinese adults and a meta-analysis.,Journal of epidemiology and community health,5,,Journal Article;Meta-Analysis
28784170,2017,"Pregnancy, pregnancy loss, and the risk of cardiovascular disease in Chinese women: findings from the China Kadoorie Biobank.",BMC medicine,1;14;15,,Journal Article
28738458,2017,[Associations between season of birth and age both at menarche and at menopause].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,15,,Journal Article
28651394,2017,[Relationship between sleep status and the risk of diabetes in adults].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1,,Journal Article
28637778,2017,Breastfeeding and the Risk of Maternal Cardiovascular Disease: A Prospective Study of 300 000 Chinese Women.,Journal of the American Heart Association,1;14;15,,Journal Article;Multicenter Study;Observational Study
28605451,2018,"Age at Menarche and Incidence of Diabetes: A Prospective Study of 300,000 Women in China.",American journal of epidemiology,1;15,,"Journal Article;Research Support, Non-U.S. Gov't"
28593646,2017,"Cancer incidence and mortality: A cohort study in China, 2008-2013.",International journal of cancer,5,,"Comparative Study;Journal Article;Research Support, Non-U.S. Gov't"
28592782,2017,Family History and Stroke Risk in China: Evidence from a Large Cohort Study.,Journal of stroke,1;4;14,14.2-stroke-cerebro,Journal Article
28582543,2017,Adherence to a healthy lifestyle and the risk of type 2 diabetes in Chinese adults.,International journal of epidemiology,1,,"Journal Article;Research Support, U.S. Gov't, Non-P.H.S.;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
28468061,2017,"[Distributions and associations between duration of sleep, daytime naps and insomnia symptoms among Chinese adults].",Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;13;14,,Journal Article
28468060,2017,[Associations between airflow obstruction and the risks of morbidity on major chronic diseases in Chinese adults: a prospective cohort study].,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1;5;14,,Journal Article
